state,district,stage,sex,date,students
Melaka,Jasin,primary,both,1/1/2018,12748
Melaka,Jasin,primary,both,1/1/2019,12932
Melaka,Jasin,primary,both,1/1/2020,12906
Melaka,Jasin,primary,both,1/1/2021,13164
Melaka,Jasin,primary,both,1/1/2022,13546
Melaka,Jasin,primary,female,1/1/2017,6229
Melaka,Jasin,primary,female,1/1/2018,6214
Melaka,Jasin,primary,female,1/1/2019,6277
Melaka,Jasin,primary,female,1/1/2020,6263
Melaka,Jasin,primary,female,1/1/2021,6347
Melaka,Jasin,primary,female,1/1/2022,6547
Melaka,Jasin,primary,male,1/1/2017,6500
Melaka,Jasin,primary,male,1/1/2018,6534
Melaka,Jasin,primary,male,1/1/2019,6655
Melaka,Jasin,primary,male,1/1/2020,6643
Melaka,Jasin,primary,male,1/1/2021,6817
Melaka,Jasin,primary,male,1/1/2022,6999
Melaka,Jasin,secondary,both,1/1/2017,12636
Melaka,Jasin,secondary,both,1/1/2018,11311
Melaka,Jasin,secondary,both,1/1/2019,11040
Melaka,Jasin,secondary,both,1/1/2020,11050
Melaka,Jasin,secondary,both,1/1/2021,11086
Melaka,Jasin,secondary,both,1/1/2022,10965
Melaka,Jasin,secondary,female,1/1/2017,6720
Melaka,Jasin,secondary,female,1/1/2018,5939
Melaka,Jasin,secondary,female,1/1/2019,5770
Melaka,Jasin,secondary,female,1/1/2020,5766
Melaka,Jasin,secondary,female,1/1/2021,5799
Melaka,Jasin,secondary,female,1/1/2022,5671
Melaka,Jasin,secondary,male,1/1/2017,5916
Melaka,Jasin,secondary,male,1/1/2018,5372
Melaka,Jasin,secondary,male,1/1/2019,5270
Melaka,Jasin,secondary,male,1/1/2020,5284
Melaka,Jasin,secondary,male,1/1/2021,5287
Melaka,Jasin,secondary,male,1/1/2022,5294
Melaka,Jasin,post_secondary,both,1/1/2018,806
Melaka,Jasin,post_secondary,both,1/1/2019,759
Melaka,Jasin,post_secondary,both,1/1/2020,430
Melaka,Jasin,post_secondary,both,1/1/2021,372
Melaka,Jasin,post_secondary,both,1/1/2022,508
Melaka,Jasin,post_secondary,female,1/1/2018,544
Melaka,Jasin,post_secondary,female,1/1/2019,511
Melaka,Jasin,post_secondary,female,1/1/2020,289
Melaka,Jasin,post_secondary,female,1/1/2021,247
Melaka,Jasin,post_secondary,female,1/1/2022,348
Melaka,Jasin,post_secondary,male,1/1/2018,262
Melaka,Jasin,post_secondary,male,1/1/2019,248
Melaka,Jasin,post_secondary,male,1/1/2020,141
Melaka,Jasin,post_secondary,male,1/1/2021,125
Melaka,Jasin,post_secondary,male,1/1/2022,160
Melaka,Melaka Tengah,primary,both,1/1/2017,49014
Melaka,Melaka Tengah,primary,both,1/1/2018,49537
Melaka,Melaka Tengah,primary,both,1/1/2019,50493
Melaka,Melaka Tengah,primary,both,1/1/2020,50808
Melaka,Melaka Tengah,primary,both,1/1/2021,51491
Melaka,Melaka Tengah,primary,both,1/1/2022,51773
Melaka,Melaka Tengah,primary,female,1/1/2017,23880
Melaka,Melaka Tengah,primary,female,1/1/2018,24055
Melaka,Melaka Tengah,primary,female,1/1/2019,24656
Melaka,Melaka Tengah,primary,female,1/1/2020,24800
Melaka,Melaka Tengah,primary,female,1/1/2021,25064
Melaka,Melaka Tengah,primary,female,1/1/2022,25151
Melaka,Melaka Tengah,primary,male,1/1/2017,25134
Melaka,Melaka Tengah,primary,male,1/1/2018,25482
Melaka,Melaka Tengah,primary,male,1/1/2019,25837
Melaka,Melaka Tengah,primary,male,1/1/2020,26008
Melaka,Melaka Tengah,primary,male,1/1/2021,26427
Melaka,Melaka Tengah,primary,male,1/1/2022,26622
Melaka,Melaka Tengah,secondary,both,1/1/2017,39423
Melaka,Melaka Tengah,secondary,both,1/1/2018,36193
Melaka,Melaka Tengah,secondary,both,1/1/2019,35851
Melaka,Melaka Tengah,secondary,both,1/1/2020,35969
Melaka,Melaka Tengah,secondary,both,1/1/2021,36572
Melaka,Melaka Tengah,secondary,both,1/1/2022,36671
Melaka,Melaka Tengah,secondary,female,1/1/2017,19711
Melaka,Melaka Tengah,secondary,female,1/1/2018,17776
Melaka,Melaka Tengah,secondary,female,1/1/2019,17630
Melaka,Melaka Tengah,secondary,female,1/1/2020,17634
Melaka,Melaka Tengah,secondary,female,1/1/2021,17955
Melaka,Melaka Tengah,secondary,female,1/1/2022,17960
Melaka,Melaka Tengah,secondary,male,1/1/2017,19712
Melaka,Melaka Tengah,secondary,male,1/1/2018,18417
Melaka,Melaka Tengah,secondary,male,1/1/2019,18221
Melaka,Melaka Tengah,secondary,male,1/1/2020,18335
Melaka,Melaka Tengah,secondary,male,1/1/2021,18617
Melaka,Melaka Tengah,secondary,male,1/1/2022,18711
Melaka,Melaka Tengah,post_secondary,both,1/1/2018,2333
Melaka,Melaka Tengah,post_secondary,both,1/1/2019,2334
Melaka,Melaka Tengah,post_secondary,both,1/1/2020,1174
Melaka,Melaka Tengah,post_secondary,both,1/1/2021,1095
Melaka,Melaka Tengah,post_secondary,both,1/1/2022,1214
Melaka,Melaka Tengah,post_secondary,female,1/1/2018,1378
Melaka,Melaka Tengah,post_secondary,female,1/1/2019,1321
Melaka,Melaka Tengah,post_secondary,female,1/1/2020,633
Melaka,Melaka Tengah,post_secondary,female,1/1/2021,623
Melaka,Melaka Tengah,post_secondary,female,1/1/2022,618
Melaka,Melaka Tengah,post_secondary,male,1/1/2018,955
Melaka,Melaka Tengah,post_secondary,male,1/1/2019,1013
Melaka,Melaka Tengah,post_secondary,male,1/1/2020,541
Melaka,Melaka Tengah,post_secondary,male,1/1/2021,472
Melaka,Melaka Tengah,post_secondary,male,1/1/2022,596
Negeri Sembilan,All Districts,primary,both,1/1/2017,101791
Negeri Sembilan,All Districts,primary,both,1/1/2018,102539
Negeri Sembilan,All Districts,primary,both,1/1/2019,104329
Negeri Sembilan,All Districts,primary,both,1/1/2020,105196
Negeri Sembilan,All Districts,primary,both,1/1/2021,107601
Negeri Sembilan,All Districts,primary,both,1/1/2022,108856
Negeri Sembilan,All Districts,primary,female,1/1/2017,49674
Negeri Sembilan,All Districts,primary,female,1/1/2018,50054
Negeri Sembilan,All Districts,primary,female,1/1/2019,50954
Negeri Sembilan,All Districts,primary,female,1/1/2020,51250
Negeri Sembilan,All Districts,primary,female,1/1/2021,52223
Negeri Sembilan,All Districts,primary,female,1/1/2022,52736
Negeri Sembilan,All Districts,primary,male,1/1/2017,52117
Negeri Sembilan,All Districts,primary,male,1/1/2018,52485
Negeri Sembilan,All Districts,primary,male,1/1/2019,53375
Negeri Sembilan,All Districts,primary,male,1/1/2020,53946
Negeri Sembilan,All Districts,primary,male,1/1/2021,55378
Negeri Sembilan,All Districts,primary,male,1/1/2022,56120
Negeri Sembilan,All Districts,secondary,both,1/1/2017,88728
Negeri Sembilan,All Districts,secondary,both,1/1/2018,81395
Negeri Sembilan,All Districts,secondary,both,1/1/2019,80278
Negeri Sembilan,All Districts,secondary,both,1/1/2020,81063
Negeri Sembilan,All Districts,secondary,both,1/1/2021,82626
Negeri Sembilan,All Districts,secondary,both,1/1/2022,83571
Negeri Sembilan,All Districts,secondary,female,1/1/2017,44678
Negeri Sembilan,All Districts,secondary,female,1/1/2018,40683
Negeri Sembilan,All Districts,secondary,female,1/1/2019,40098
Negeri Sembilan,All Districts,secondary,female,1/1/2020,40237
Negeri Sembilan,All Districts,secondary,female,1/1/2021,40726
Negeri Sembilan,All Districts,secondary,female,1/1/2022,41088
Negeri Sembilan,All Districts,secondary,male,1/1/2017,44050
Negeri Sembilan,All Districts,secondary,male,1/1/2018,40712
Negeri Sembilan,All Districts,secondary,male,1/1/2019,40180
Negeri Sembilan,All Districts,secondary,male,1/1/2020,40826
Negeri Sembilan,All Districts,secondary,male,1/1/2021,41900
Negeri Sembilan,All Districts,secondary,male,1/1/2022,42483
Negeri Sembilan,All Districts,post_secondary,both,1/1/2018,5206
Negeri Sembilan,All Districts,post_secondary,both,1/1/2019,4993
Negeri Sembilan,All Districts,post_secondary,both,1/1/2020,3079
Negeri Sembilan,All Districts,post_secondary,both,1/1/2021,2840
Negeri Sembilan,All Districts,post_secondary,both,1/1/2022,3179
Negeri Sembilan,All Districts,post_secondary,female,1/1/2018,2879
Negeri Sembilan,All Districts,post_secondary,female,1/1/2019,2817
Negeri Sembilan,All Districts,post_secondary,female,1/1/2020,1602
Negeri Sembilan,All Districts,post_secondary,female,1/1/2021,1515
Negeri Sembilan,All Districts,post_secondary,female,1/1/2022,1630
Negeri Sembilan,All Districts,post_secondary,male,1/1/2018,2327
Negeri Sembilan,All Districts,post_secondary,male,1/1/2019,2176
Negeri Sembilan,All Districts,post_secondary,male,1/1/2020,1477
Negeri Sembilan,All Districts,post_secondary,male,1/1/2021,1325
Negeri Sembilan,All Districts,post_secondary,male,1/1/2022,1549
Negeri Sembilan,Jelebu,primary,both,1/1/2017,15146
Negeri Sembilan,Jelebu,primary,both,1/1/2018,3776
Negeri Sembilan,Jelebu,primary,both,1/1/2019,3792
Negeri Sembilan,Jelebu,primary,both,1/1/2020,3797
Negeri Sembilan,Jelebu,primary,both,1/1/2021,3835
Negeri Sembilan,Jelebu,primary,both,1/1/2022,3749
Negeri Sembilan,Jelebu,primary,female,1/1/2017,7324
Negeri Sembilan,Jelebu,primary,female,1/1/2018,1831
Negeri Sembilan,Jelebu,primary,female,1/1/2019,1810
Negeri Sembilan,Jelebu,primary,female,1/1/2020,1825
Negeri Sembilan,Jelebu,primary,female,1/1/2021,1830
Negeri Sembilan,Jelebu,primary,female,1/1/2022,1806
Negeri Sembilan,Jelebu,primary,male,1/1/2017,7822
Negeri Sembilan,Jelebu,primary,male,1/1/2018,1945
Negeri Sembilan,Jelebu,primary,male,1/1/2019,1982
Negeri Sembilan,Jelebu,primary,male,1/1/2020,1972
Negeri Sembilan,Jelebu,primary,male,1/1/2021,2005
Negeri Sembilan,Jelebu,primary,male,1/1/2022,1943
Negeri Sembilan,Jelebu,secondary,both,1/1/2017,12871
Negeri Sembilan,Jelebu,secondary,both,1/1/2018,3049
Negeri Sembilan,Jelebu,secondary,both,1/1/2019,2980
Negeri Sembilan,Jelebu,secondary,both,1/1/2020,2972
Negeri Sembilan,Jelebu,secondary,both,1/1/2021,2927
Negeri Sembilan,Jelebu,secondary,both,1/1/2022,2978
Negeri Sembilan,Jelebu,secondary,female,1/1/2017,6549
Negeri Sembilan,Jelebu,secondary,female,1/1/2018,1453
Negeri Sembilan,Jelebu,secondary,female,1/1/2019,1410
Negeri Sembilan,Jelebu,secondary,female,1/1/2020,1384
Negeri Sembilan,Jelebu,secondary,female,1/1/2021,1385
Negeri Sembilan,Jelebu,secondary,female,1/1/2022,1402
Negeri Sembilan,Jelebu,secondary,male,1/1/2017,6322
Negeri Sembilan,Jelebu,secondary,male,1/1/2018,1596
Negeri Sembilan,Jelebu,secondary,male,1/1/2019,1570
Negeri Sembilan,Jelebu,secondary,male,1/1/2020,1588
Negeri Sembilan,Jelebu,secondary,male,1/1/2021,1542
Negeri Sembilan,Jelebu,secondary,male,1/1/2022,1576
Negeri Sembilan,Jelebu,post_secondary,both,1/1/2018,315
Negeri Sembilan,Jelebu,post_secondary,both,1/1/2019,342
Negeri Sembilan,Jelebu,post_secondary,both,1/1/2020,302
Negeri Sembilan,Jelebu,post_secondary,both,1/1/2021,338
Negeri Sembilan,Jelebu,post_secondary,both,1/1/2022,293
Negeri Sembilan,Jelebu,post_secondary,female,1/1/2018,171
Negeri Sembilan,Jelebu,post_secondary,female,1/1/2019,168
Negeri Sembilan,Jelebu,post_secondary,female,1/1/2020,130
Negeri Sembilan,Jelebu,post_secondary,female,1/1/2021,135
Negeri Sembilan,Jelebu,post_secondary,female,1/1/2022,122
Negeri Sembilan,Jelebu,post_secondary,male,1/1/2018,144
Negeri Sembilan,Jelebu,post_secondary,male,1/1/2019,174
Negeri Sembilan,Jelebu,post_secondary,male,1/1/2020,172
Negeri Sembilan,Jelebu,post_secondary,male,1/1/2021,203
Negeri Sembilan,Jelebu,post_secondary,male,1/1/2022,171
Negeri Sembilan,Jempol,primary,both,1/1/2018,11415
Negeri Sembilan,Jempol,primary,both,1/1/2019,11573
Negeri Sembilan,Jempol,primary,both,1/1/2020,11636
Negeri Sembilan,Jempol,primary,both,1/1/2021,11762
Negeri Sembilan,Jempol,primary,both,1/1/2022,11905
Negeri Sembilan,Jempol,primary,female,1/1/2018,5485
Negeri Sembilan,Jempol,primary,female,1/1/2019,5617
Negeri Sembilan,Jempol,primary,female,1/1/2020,5632
Negeri Sembilan,Jempol,primary,female,1/1/2021,5666
Negeri Sembilan,Jempol,primary,female,1/1/2022,5740
Negeri Sembilan,Jempol,primary,male,1/1/2018,5930
Negeri Sembilan,Jempol,primary,male,1/1/2019,5956
Negeri Sembilan,Jempol,primary,male,1/1/2020,6004
Negeri Sembilan,Jempol,primary,male,1/1/2021,6096
Negeri Sembilan,Jempol,primary,male,1/1/2022,6165
Negeri Sembilan,Jempol,secondary,both,1/1/2018,8565
Negeri Sembilan,Jempol,secondary,both,1/1/2019,8321
Negeri Sembilan,Jempol,secondary,both,1/1/2020,8355
Negeri Sembilan,Jempol,secondary,both,1/1/2021,8575
Negeri Sembilan,Jempol,secondary,both,1/1/2022,8857
Negeri Sembilan,Jempol,secondary,female,1/1/2018,4444
Negeri Sembilan,Jempol,secondary,female,1/1/2019,4282
Negeri Sembilan,Jempol,secondary,female,1/1/2020,4278
Negeri Sembilan,Jempol,secondary,female,1/1/2021,4322
Negeri Sembilan,Jempol,secondary,female,1/1/2022,4426
Negeri Sembilan,Jempol,secondary,male,1/1/2018,4121
Negeri Sembilan,Jempol,secondary,male,1/1/2019,4039
Negeri Sembilan,Jempol,secondary,male,1/1/2020,4077
Negeri Sembilan,Jempol,secondary,male,1/1/2021,4253
Negeri Sembilan,Jempol,secondary,male,1/1/2022,4431
Negeri Sembilan,Jempol,post_secondary,both,1/1/2018,331
Negeri Sembilan,Jempol,post_secondary,both,1/1/2019,401
Negeri Sembilan,Jempol,post_secondary,both,1/1/2020,242
Negeri Sembilan,Jempol,post_secondary,both,1/1/2021,215
Negeri Sembilan,Jempol,post_secondary,both,1/1/2022,229
Negeri Sembilan,Jempol,post_secondary,female,1/1/2018,219
Negeri Sembilan,Jempol,post_secondary,female,1/1/2019,288
Negeri Sembilan,Jempol,post_secondary,female,1/1/2020,180
Negeri Sembilan,Jempol,post_secondary,female,1/1/2021,137
Negeri Sembilan,Jempol,post_secondary,female,1/1/2022,154
Negeri Sembilan,Jempol,post_secondary,male,1/1/2018,112
Negeri Sembilan,Jempol,post_secondary,male,1/1/2019,113
Negeri Sembilan,Jempol,post_secondary,male,1/1/2020,62
Negeri Sembilan,Jempol,post_secondary,male,1/1/2021,78
Negeri Sembilan,Jempol,post_secondary,male,1/1/2022,75
Negeri Sembilan,Kuala Pilah,primary,both,1/1/2017,5881
Negeri Sembilan,Kuala Pilah,primary,both,1/1/2018,5795
Negeri Sembilan,Kuala Pilah,primary,both,1/1/2019,5865
Negeri Sembilan,Kuala Pilah,primary,both,1/1/2020,5913
Negeri Sembilan,Kuala Pilah,primary,both,1/1/2021,6043
Negeri Sembilan,Kuala Pilah,primary,both,1/1/2022,5987
Negeri Sembilan,Kuala Pilah,primary,female,1/1/2017,2876
Negeri Sembilan,Kuala Pilah,primary,female,1/1/2018,2861
Negeri Sembilan,Kuala Pilah,primary,female,1/1/2019,2883
Negeri Sembilan,Kuala Pilah,primary,female,1/1/2020,2852
Negeri Sembilan,Kuala Pilah,primary,female,1/1/2021,2907
Negeri Sembilan,Kuala Pilah,primary,female,1/1/2022,2881
Negeri Sembilan,Kuala Pilah,primary,male,1/1/2017,3005
Negeri Sembilan,Kuala Pilah,primary,male,1/1/2018,2934
Negeri Sembilan,Kuala Pilah,primary,male,1/1/2019,2982
Negeri Sembilan,Kuala Pilah,primary,male,1/1/2020,3061
Negeri Sembilan,Kuala Pilah,primary,male,1/1/2021,3136
Negeri Sembilan,Kuala Pilah,primary,male,1/1/2022,3106
Negeri Sembilan,Kuala Pilah,secondary,both,1/1/2017,6742
Negeri Sembilan,Kuala Pilah,secondary,both,1/1/2018,5923
Negeri Sembilan,Kuala Pilah,secondary,both,1/1/2019,5668
Negeri Sembilan,Kuala Pilah,secondary,both,1/1/2020,5760
Negeri Sembilan,Kuala Pilah,secondary,both,1/1/2021,5843
Negeri Sembilan,Kuala Pilah,secondary,both,1/1/2022,5910
Negeri Sembilan,Kuala Pilah,secondary,female,1/1/2017,3106
Negeri Sembilan,Kuala Pilah,secondary,female,1/1/2018,2764
Negeri Sembilan,Kuala Pilah,secondary,female,1/1/2019,2649
Negeri Sembilan,Kuala Pilah,secondary,female,1/1/2020,2704
Negeri Sembilan,Kuala Pilah,secondary,female,1/1/2021,2729
Negeri Sembilan,Kuala Pilah,secondary,female,1/1/2022,2755
Negeri Sembilan,Kuala Pilah,secondary,male,1/1/2017,3636
Negeri Sembilan,Kuala Pilah,secondary,male,1/1/2018,3159
Negeri Sembilan,Kuala Pilah,secondary,male,1/1/2019,3019
Negeri Sembilan,Kuala Pilah,secondary,male,1/1/2020,3056
Negeri Sembilan,Kuala Pilah,secondary,male,1/1/2021,3114
Negeri Sembilan,Kuala Pilah,secondary,male,1/1/2022,3155
Negeri Sembilan,Kuala Pilah,post_secondary,both,1/1/2018,589
Negeri Sembilan,Kuala Pilah,post_secondary,both,1/1/2019,532
Negeri Sembilan,Kuala Pilah,post_secondary,both,1/1/2020,322
Negeri Sembilan,Kuala Pilah,post_secondary,both,1/1/2021,239
Negeri Sembilan,Kuala Pilah,post_secondary,both,1/1/2022,372
Negeri Sembilan,Kuala Pilah,post_secondary,female,1/1/2018,219
Negeri Sembilan,Kuala Pilah,post_secondary,female,1/1/2019,215
Negeri Sembilan,Kuala Pilah,post_secondary,female,1/1/2020,136
Negeri Sembilan,Kuala Pilah,post_secondary,female,1/1/2021,127
Negeri Sembilan,Kuala Pilah,post_secondary,female,1/1/2022,127
Negeri Sembilan,Kuala Pilah,post_secondary,male,1/1/2018,370
Negeri Sembilan,Kuala Pilah,post_secondary,male,1/1/2019,317
Negeri Sembilan,Kuala Pilah,post_secondary,male,1/1/2020,186
Negeri Sembilan,Kuala Pilah,post_secondary,male,1/1/2021,112
Negeri Sembilan,Kuala Pilah,post_secondary,male,1/1/2022,245
Negeri Sembilan,Port Dickson,primary,both,1/1/2017,13151
Negeri Sembilan,Port Dickson,primary,both,1/1/2018,13287
Negeri Sembilan,Port Dickson,primary,both,1/1/2019,13512
Negeri Sembilan,Port Dickson,primary,both,1/1/2020,13619
Negeri Sembilan,Port Dickson,primary,both,1/1/2021,13753
Negeri Sembilan,Port Dickson,primary,both,1/1/2022,13761
Negeri Sembilan,Port Dickson,primary,female,1/1/2017,6473
Negeri Sembilan,Port Dickson,primary,female,1/1/2018,6551
Negeri Sembilan,Port Dickson,primary,female,1/1/2019,6640
Negeri Sembilan,Port Dickson,primary,female,1/1/2020,6629
Negeri Sembilan,Port Dickson,primary,female,1/1/2021,6700
Negeri Sembilan,Port Dickson,primary,female,1/1/2022,6650
Negeri Sembilan,Port Dickson,primary,male,1/1/2017,6678
Negeri Sembilan,Port Dickson,primary,male,1/1/2018,6736
Negeri Sembilan,Port Dickson,primary,male,1/1/2019,6872
Negeri Sembilan,Port Dickson,primary,male,1/1/2020,6990
Negeri Sembilan,Port Dickson,primary,male,1/1/2021,7053
Negeri Sembilan,Port Dickson,primary,male,1/1/2022,7111
Negeri Sembilan,Port Dickson,secondary,both,1/1/2017,9985
Negeri Sembilan,Port Dickson,secondary,both,1/1/2018,8918
Negeri Sembilan,Port Dickson,secondary,both,1/1/2019,8743
Negeri Sembilan,Port Dickson,secondary,both,1/1/2020,8900
Negeri Sembilan,Port Dickson,secondary,both,1/1/2021,9075
Negeri Sembilan,Port Dickson,secondary,both,1/1/2022,9031
Negeri Sembilan,Port Dickson,secondary,female,1/1/2017,4891
Negeri Sembilan,Port Dickson,secondary,female,1/1/2018,4376
Negeri Sembilan,Port Dickson,secondary,female,1/1/2019,4285
Negeri Sembilan,Port Dickson,secondary,female,1/1/2020,4334
Negeri Sembilan,Port Dickson,secondary,female,1/1/2021,4374
Negeri Sembilan,Port Dickson,secondary,female,1/1/2022,4376
Negeri Sembilan,Port Dickson,secondary,male,1/1/2017,5094
Negeri Sembilan,Port Dickson,secondary,male,1/1/2018,4542
Negeri Sembilan,Port Dickson,secondary,male,1/1/2019,4458
Negeri Sembilan,Port Dickson,secondary,male,1/1/2020,4566
Negeri Sembilan,Port Dickson,secondary,male,1/1/2021,4701
Negeri Sembilan,Port Dickson,secondary,male,1/1/2022,4655
Negeri Sembilan,Port Dickson,post_secondary,both,1/1/2018,796
Negeri Sembilan,Port Dickson,post_secondary,both,1/1/2019,726
Negeri Sembilan,Port Dickson,post_secondary,both,1/1/2020,586
Negeri Sembilan,Port Dickson,post_secondary,both,1/1/2021,535
Negeri Sembilan,Port Dickson,post_secondary,both,1/1/2022,597
Negeri Sembilan,Port Dickson,post_secondary,female,1/1/2018,363
Negeri Sembilan,Port Dickson,post_secondary,female,1/1/2019,330
Negeri Sembilan,Port Dickson,post_secondary,female,1/1/2020,234
Negeri Sembilan,Port Dickson,post_secondary,female,1/1/2021,215
Negeri Sembilan,Port Dickson,post_secondary,female,1/1/2022,238
Negeri Sembilan,Port Dickson,post_secondary,male,1/1/2018,433
Negeri Sembilan,Port Dickson,post_secondary,male,1/1/2019,396
Negeri Sembilan,Port Dickson,post_secondary,male,1/1/2020,352
Negeri Sembilan,Port Dickson,post_secondary,male,1/1/2021,320
Negeri Sembilan,Port Dickson,post_secondary,male,1/1/2022,359
Negeri Sembilan,Rembau,primary,both,1/1/2017,4409
Negeri Sembilan,Rembau,primary,both,1/1/2018,4432
Negeri Sembilan,Rembau,primary,both,1/1/2019,4368
Negeri Sembilan,Rembau,primary,both,1/1/2020,4373
Negeri Sembilan,Rembau,primary,both,1/1/2021,4371
Negeri Sembilan,Rembau,primary,both,1/1/2022,4356
Negeri Sembilan,Rembau,primary,female,1/1/2017,2159
Negeri Sembilan,Rembau,primary,female,1/1/2018,2142
Negeri Sembilan,Rembau,primary,female,1/1/2019,2142
Negeri Sembilan,Rembau,primary,female,1/1/2020,2161
Negeri Sembilan,Rembau,primary,female,1/1/2021,2115
Negeri Sembilan,Rembau,primary,female,1/1/2022,2071
Negeri Sembilan,Rembau,primary,male,1/1/2017,2250
Negeri Sembilan,Rembau,primary,male,1/1/2018,2290
Negeri Sembilan,Rembau,primary,male,1/1/2019,2226
Negeri Sembilan,Rembau,primary,male,1/1/2020,2212
Negeri Sembilan,Rembau,primary,male,1/1/2021,2256
Negeri Sembilan,Rembau,primary,male,1/1/2022,2285
Negeri Sembilan,Rembau,secondary,both,1/1/2017,6299
Negeri Sembilan,Rembau,secondary,both,1/1/2018,5632
Negeri Sembilan,Rembau,secondary,both,1/1/2019,5706
Negeri Sembilan,Rembau,secondary,both,1/1/2020,5575
Negeri Sembilan,Rembau,secondary,both,1/1/2021,5529
